old_bus,new_bus,reason,new_id,voltage
7634,11174,substation_simplification,11174,
11175,11174,substation_simplification,11174,
4635,2957,substation_simplification,2957,
4636,2957,substation_simplification,2957,
37815,2957,substation_simplification,2957,
29888,8556,substation_simplification,8556,
25646,8556,substation_simplification,8556,
36938,29097,substation_simplification,29097,
35287,24882,substation_simplification,24882,
13822,8148,substation_simplification,8148,
37938,15163,substation_simplification,15163,
35315,9045,substation_simplification,9045,
35519,1044,substation_simplification,1044,
31407,29693,substation_simplification,29693,
35027,25848,substation_simplification,25848,
36937,30841,substation_simplification,30841,
36972,24487,substation_simplification,24487,
24626,35040,substation_simplification,35040,
24951,35040,substation_simplification,35040,
29120,35768,substation_simplification,35768,
37407,30794,substation_simplification,30794,
36065,15346,substation_simplification,15346,
12453,35118,substation_simplification,35118,
12454,35118,substation_simplification,35118,
12339,35118,substation_simplification,35118,
11965,35118,substation_simplification,35118,
11966,35118,substation_simplification,35118,
11967,35118,substation_simplification,35118,
36911,23853,substation_simplification,23853,
37012,28250,substation_simplification,28250,
37330,23499,substation_simplification,23499,
33065,39391,substation_simplification,39391,
33015,39391,substation_simplification,39391,
28372,36550,substation_simplification,36550,
27046,36550,substation_simplification,36550,
31853,36550,substation_simplification,36550,
28371,39357,substation_simplification,39357,
32340,39357,substation_simplification,39357,
39926,39357,substation_simplification,39357,
28375,39357,substation_simplification,39357,
36145,30652,substation_simplification,30652,
37491,31840,substation_simplification,31840,
33101,31840,substation_simplification,31840,
28330,29418,substation_simplification,29418,
37559,29418,substation_simplification,29418,
35419,28271,substation_simplification,28271,
35418,25465,substation_simplification,25465,
4119,4118,substation_simplification,4118,
34841,27413,substation_simplification,27413,
27415,27413,substation_simplification,27413,
39929,4930,substation_simplification,4930,
39930,4930,substation_simplification,4930,
4929,4928,substation_simplification,4928,
2859,2858,substation_simplification,2858,
11859,35666,substation_simplification,35666,
9798,35666,substation_simplification,35666,
31333,37866,substation_simplification,37866,
18439,37866,substation_simplification,37866,
22945,36027,substation_simplification,36027,
22771,36027,substation_simplification,36027,
8151,36027,substation_simplification,36027,
23558,1042,substation_simplification,1042,
39575,1042,substation_simplification,1042,
39607,39608,substation_simplification,39608,
36011,24683,substation_simplification,24683,
24429,24683,substation_simplification,24683,
25008,25007,substation_simplification,25007,
36303,25007,substation_simplification,25007,
28823,25007,substation_simplification,25007,
28381,25007,substation_simplification,25007,
24519,35117,substation_simplification,35117,
24521,35117,substation_simplification,35117,
24591,35117,substation_simplification,35117,
33906,35117,substation_simplification,35117,
29715,35117,substation_simplification,35117,
34141,35117,substation_simplification,35117,
39209,34331,substation_simplification,34331,
37612,13823,substation_simplification,13823,
25064,25113,substation_simplification,25113,
37560,25664,substation_simplification,25664,
37090,33910,substation_simplification,33910,
26981,36964,substation_simplification,36964,
25702,36964,substation_simplification,36964,
28841,36964,substation_simplification,36964,
6767,36964,substation_simplification,36964,
33118,36964,substation_simplification,36964,
35044,24495,substation_simplification,24495,
37357,31838,substation_simplification,31838,
27107,35374,substation_simplification,35374,
31861,35374,substation_simplification,35374,
28441,35374,substation_simplification,35374,
28440,35374,substation_simplification,35374,
27097,35374,substation_simplification,35374,
28445,35374,substation_simplification,35374,
28815,27409,substation_simplification,27409,
34745,27409,substation_simplification,27409,
33527,27409,substation_simplification,27409,
35099,31242,substation_simplification,31242,
37659,27118,substation_simplification,27118,
35509,29694,substation_simplification,29694,
15,34744,substation_simplification,34744,
12912,34744,substation_simplification,34744,
17,34744,substation_simplification,34744,
1781,34744,substation_simplification,34744,
36251,29145,substation_simplification,29145,
34852,25296,substation_simplification,25296,
37483,28136,substation_simplification,28136,
35797,20469,substation_simplification,20469,
31256,37488,substation_simplification,37488,
31253,37488,substation_simplification,37488,
25948,24890,substation_simplification,24890,
26576,36063,substation_simplification,36063,
26564,36063,substation_simplification,36063,
27968,36963,substation_simplification,36963,
31365,36963,substation_simplification,36963,
30615,36963,substation_simplification,36963,
27965,36963,substation_simplification,36963,
37089,28324,substation_simplification,28324,
37365,24254,substation_simplification,24254,
36072,25494,substation_simplification,25494,
1330,1329,substation_simplification,1329,
1331,1329,substation_simplification,1329,
32664,24822,substation_simplification,24822,
35821,23672,substation_simplification,23672,
1969,35190,substation_simplification,35190,
23508,35190,substation_simplification,35190,
38863,2605,substation_simplification,2605,
4299,4166,substation_simplification,4166,
36254,4167,substation_simplification,4167,
10024,10015,substation_simplification,10015,
36324,35,substation_simplification,35,
325,255,substation_simplification,255,
35330,258,substation_simplification,258,
33842,24649,substation_simplification,24649,
38742,24649,substation_simplification,24649,
35109,28347,substation_simplification,28347,
25237,36069,substation_simplification,36069,
24566,36069,substation_simplification,36069,
24568,36069,substation_simplification,36069,
26654,36069,substation_simplification,36069,
29753,35817,substation_simplification,35817,
25605,35817,substation_simplification,35817,
37679,28127,substation_simplification,28127,
15386,15385,substation_simplification,15385,
35553,15385,substation_simplification,15385,
30733,24944,substation_simplification,24944,
37056,24944,substation_simplification,24944,
39761,39762,substation_simplification,39762,
11964,11963,substation_simplification,11963,
24881,24880,substation_simplification,24880,
5696,5695,substation_simplification,5695,
25780,25781,substation_simplification,25781,
36986,24477,substation_simplification,24477,
24867,24477,substation_simplification,24477,
27960,36961,substation_simplification,36961,
39483,36961,substation_simplification,36961,
25701,36961,substation_simplification,36961,
35235,28354,substation_simplification,28354,
36070,26019,substation_simplification,26019,
36073,25493,substation_simplification,25493,
25867,25866,substation_simplification,25866,
35739,25551,substation_simplification,25551,
37345,25459,substation_simplification,25459,
36988,25455,substation_simplification,25455,
1776,1775,substation_simplification,1775,
1777,1775,substation_simplification,1775,
34896,1775,substation_simplification,1775,
28448,37332,substation_simplification,37332,
28446,37332,substation_simplification,37332,
35430,27109,substation_simplification,27109,
40048,35132,substation_simplification,35132,
40049,35132,substation_simplification,35132,
12790,35132,substation_simplification,35132,
35135,35132,substation_simplification,35132,
35134,29327,substation_simplification,29327,
31121,37850,substation_simplification,37850,
31123,37850,substation_simplification,37850,
29274,37850,substation_simplification,37850,
9510,7690,substation_simplification,7690,
7692,7690,substation_simplification,7690,
9506,7690,substation_simplification,7690,
10511,8371,substation_simplification,8371,
8372,8371,substation_simplification,8371,
8373,8371,substation_simplification,8371,
38940,8371,substation_simplification,8371,
8509,8371,substation_simplification,8371,
21727,8371,substation_simplification,8371,
26817,25696,substation_simplification,25696,
38480,25696,substation_simplification,25696,
38740,12137,substation_simplification,12137,
12141,12137,substation_simplification,12137,
4640,4639,substation_simplification,4639,
37637,8031,substation_simplification,8031,
37639,8031,substation_simplification,8031,
26818,25695,substation_simplification,25695,
36927,28340,substation_simplification,28340,
39172,29337,substation_simplification,29337,
35498,24638,substation_simplification,24638,
36012,30839,substation_simplification,30839,
39698,39699,substation_simplification,39699,
28529,37619,substation_simplification,37619,
28530,37619,substation_simplification,37619,
36402,25034,substation_simplification,25034,
28521,28520,substation_simplification,28520,
35093,28520,substation_simplification,28520,
40077,28520,substation_simplification,28520,
8419,36038,substation_simplification,36038,
7605,36038,substation_simplification,36038,
8411,36038,substation_simplification,36038,
15389,36038,substation_simplification,36038,
34307,29863,substation_simplification,29863,
37583,29863,substation_simplification,29863,
29730,36235,substation_simplification,36235,
29731,36235,substation_simplification,36235,
32123,36235,substation_simplification,36235,
32613,37077,substation_simplification,37077,
32243,37077,substation_simplification,37077,
37078,28450,substation_simplification,28450,
39851,39852,substation_simplification,39852,
23700,36977,substation_simplification,36977,
25716,36977,substation_simplification,36977,
