egon_line_id,eic_code,jao_name,jao_length_km,path_hops,length_ratio,egon_trafo_id
8346.0,11T0-0000-1672-W,Diefflen - Ensdorf ENSDF N ,13.855696991851126,3.0,0.668,
17733.0,11T0-0000-0265-G,Y-Ensdorf (-Diefflen - Uchtelfangen) ENSDF S ,8.324883759630463,1.0,0.584,
8437.0,11T0-0000-0149-H,Bauler - Niederstedem ENZ N ,20.53209801215343,1.0,0.985,
3734.0,11T0-0000-0563-7,Y-Bischofsheim (-Buerstadt - Pfungstadt) RIED W ,25.50582796064837,2.0,0.942,
11750.0,11T0-0000-0560-G,Bischofsheim - Urberach ERZHAU N ,47.23063170189427,2.0,0.95,
33136.0,11T0-0000-0872-S,Pfungstadt - Urberach (NEU) GRIESH O ,34.7102652618115,2.0,0.925,
13208.0,11T0-0000-0763-Y,Buescherhof - Nordlicht ESSEN W ,14.611097828281546,6.0,0.925,
33666.0,11T0-0000-0763-Y,Buescherhof - Nordlicht ESSEN W ,14.611097828281546,6.0,0.925,
13206.0,11T0-0000-0763-Y,Buescherhof - Nordlicht ESSEN W ,14.611097828281546,6.0,0.925,
1648.0,11T0-0000-0763-Y,Buescherhof - Nordlicht ESSEN W ,14.611097828281546,6.0,0.925,
13205.0,11T0-0000-0681-0,Kusenhorst - Rosenblumendelle KUSENH ,40.97549643034854,7.0,0.949,
229.0,11T0-0000-0763-Y,Buescherhof - Nordlicht ESSEN W ,14.611097828281546,6.0,0.925,
14191.0,11T0-0000-1537-1,Y-Nordlicht (-Kusenhorst - Niederrhein) LIPPE S ,12.870524792004115,2.0,1.064,
33773.0,11T0-0000-1446-5,Y-Duelken (-Edelstahl - Utfort) UTFORT W ,22.93175844265381,1.0,0.938,
2411.0,11T0-0000-1447-2,Y-Edelstahl (-Duelken - Utfort) UTFORT W ,3.466618259448279,1.0,0.746,
13648.0,11T0-0000-0230-6,Duelken - Osterath FICHTH O ,34.45283117513817,3.0,0.926,
2415.0,11T0-0000-0237-M,Edelstahl - Osterath FICHTH W ,8.635141193643955,1.0,0.906,
13646.0,11T0-0000-0230-6,Duelken - Osterath FICHTH O ,34.45283117513817,3.0,0.926,
30401.0,11T0-0000-0233-Y,Bayer - Duennwald FLITTA O,11.64279751921626,3.0,0.837,
12702.0,11T0-0000-0233-Y,Bayer - Duennwald FLITTA O,11.64279751921626,3.0,0.837,
33458.0,11T0-0000-0425-M,Norf - Osterath ZONS W ,31.427160150281587,4.0,0.966,
33937.0,11T0-0000-1389-M,Y-Rommerskirchen (-Gohrpunkt - Osterath) FRIXHM N ,10.779785531168868,1.0,0.906,
16130.0,11T0-0000-0425-M,Norf - Osterath ZONS W ,31.427160150281587,4.0,0.966,
16131.0,11T0-0000-1462-9,Osterath - St. Peter ZONS O ,27.70804716975185,3.0,0.992,
16133.0,11T0-0000-1862-Q,Rommerskirchen - St Peter FRIXHM S ,19.937161279261822,3.0,0.906,
6016.0,11T0-0000-0425-M,Norf - Osterath ZONS W ,31.427160150281587,4.0,0.966,
16132.0,11T0-0000-1462-9,Osterath - St. Peter ZONS O ,27.70804716975185,3.0,0.992,
33708.0,11T0-0000-0608-B,Y-Geithe (-Lippborg - Uentrop) GEITHE W ,4.077504914384569,3.0,0.958,
13370.0,11T0-0000-0677-N,Y-Kruckel (-Lippborg - Uentrop) HAARST O ,53.30952443617186,6.0,0.97,
6293.0,11T0-0000-0677-N,Y-Kruckel (-Lippborg - Uentrop) HAARST O ,53.30952443617186,6.0,0.97,
16383.0,11T0-0000-0608-B,Y-Geithe (-Lippborg - Uentrop) GEITHE W ,4.077504914384569,3.0,0.958,
33540.0,11T0-0000-0712-K,Y-Lippborg (-Kruckel - Uentrop) HAARST O ,0.2767649089635594,1.0,1.559,
6292.0,11T0-0000-0868-E,Y-Uentrop (-Kruckel - Lippborg) HAARST O ,0.9878330767599304,1.0,0.855,
16460.0,11T0-0000-0866-K,Y-Uentrop (-Geithe - Lippborg) GEITHE W ,1.047815034225207,1.0,0.806,
34106.0,11T0-0000-0275-C,Gellep - Osterath GELLEP W ,9.20560610827938,1.0,0.945,
4546.0,11T0-0000-0729-W,Gersteinwerk - Mengede MENGED N ,34.728974720805326,6.0,0.931,
5464.0,11T0-0000-0941-1,Y-Gersteinwerk (-Guetersloh - Uentrop) GERSTE O ,12.44374843452866,2.0,1.001,
33244.0,11T0-0000-0941-1,Y-Gersteinwerk (-Guetersloh - Uentrop) GERSTE O ,12.44374843452866,2.0,1.001,
33921.0,11T0-0000-0943-W,Y-Guetersloh (-Gersteinwerk - Uentrop) GERSTE O ,43.87749550769605,2.0,0.963,
2839.0,11T0-0000-0943-W,Y-Guetersloh (-Gersteinwerk - Uentrop) GERSTE O ,43.87749550769605,2.0,0.963,
14025.0,11T0-0000-0867-H,Y-Uentrop (-Enniger - Guetersloh) GUETER S ,28.155964551967244,2.0,0.976,
2842.0,11T0-0000-0869-B,Y-Uentrop (-Gersteinwerk - Hanekenfaehr) UENTRO N ,14.8965415097294,1.0,0.948,
5461.0,11T0-0000-0840-9,Roxel - Uentrop UENTRO S ,56.61915570357285,3.0,0.966,
33889.0,11T0-0000-0755-W,Niederstedem - Osburg GILZEM O ,46.207446706576526,2.0,0.952,
13937.0,11T0-0000-0755-W,Niederstedem - Osburg GILZEM O ,46.207446706576526,2.0,0.952,
31795.0,11T0-0000-0169-9,Y-Bergmannsglueck (-Eiberg - Gelsenberg) GLADBK W ,7.953824610043739,2.0,0.981,
31797.0,11T0-0000-0246-L,Y-Eiberg (-Bergmannsglueck - Gelsenberg) GLADBK W ,14.713820691105711,2.0,0.909,
33884.0,11T0-0000-1395-U,Y-Sechtem (-Brauweiler - Bollenacker) GODORF O,6.836656148947743,1.0,1.191,
2713.0,11T0-0000-0311-6,Y-Hanekenfaehr (-Gronau - Kusenhorst) GRAFSH W ,56.67598832384586,2.0,0.884,
31816.0,11T0-0000-0311-6,Y-Hanekenfaehr (-Gronau - Kusenhorst) GRAFSH W ,56.67598832384586,2.0,0.884,
31815.0,11T0-0000-0344-M,Y-Kusenhorst (-Gronau - Hanekenfaehr) GRAFSH W ,65.75643132598701,1.0,0.907,
33520.0,11T0-0000-1402-X,Gremberghoven - Siegburg GREMBG W ,20.62669283020884,2.0,0.68,
33523.0,11T0-0000-1398-L,Y-Siegburg (-Gremberghoven - Stockem) GREMBG O ,8.4859833644106,1.0,0.385,
24120.0,11T0-0000-0872-S,Pfungstadt - Urberach (NEU) GRIESH O ,34.7102652618115,2.0,0.925,
3311.0,11T0-0000-0563-7,Y-Bischofsheim (-Buerstadt - Pfungstadt) RIED W ,25.50582796064837,2.0,0.942,
1700.0,11T0-0000-0617-A,Gronau - Hanekenfaehr GRONAU W ,46.60619286408437,3.0,0.99,
13250.0,11T0-0000-0643-A,Y-Hanekenfaehr (-Kottigerhook - Kusenhorst) MUENST ,50.13833596433797,4.0,0.954,
33674.0,11T0-0000-0617-A,Gronau - Hanekenfaehr GRONAU W ,46.60619286408437,3.0,0.99,
5241.0,11T0-0000-0625-C,Gundelfingen - Voehringen GUENZ N ,46.301485591378615,4.0,0.987,
15462.0,11T0-0000-0626-9,Gundelfingen - Voehringen GUENZ S ,46.18755970470573,4.0,0.989,
33125.0,11T0-0000-0625-C,Gundelfingen - Voehringen GUENZ N ,46.301485591378615,4.0,0.987,
33127.0,11T0-0000-0625-C,Gundelfingen - Voehringen GUENZ N ,46.301485591378615,4.0,0.987,
33807.0,11T0-0000-0677-N,Y-Kruckel (-Lippborg - Uentrop) HAARST O ,53.30952443617186,6.0,0.97,
33806.0,11T0-0000-0677-N,Y-Kruckel (-Lippborg - Uentrop) HAARST O ,53.30952443617186,6.0,0.97,
33709.0,11T0-0000-0677-N,Y-Kruckel (-Lippborg - Uentrop) HAARST O ,53.30952443617186,6.0,0.97,
80.0,11T0-0000-0677-N,Y-Kruckel (-Lippborg - Uentrop) HAARST O ,53.30952443617186,6.0,0.97,
1830.0,11T0-0000-0548-0,Kruckel - Unna SHWERT N ,29.240903553744715,3.0,0.938,
13378.0,11T0-0000-0607-E,Geithe - Unna HAARST W ,30.31446724332494,4.0,0.962,
2759.0,11T0-0000-0618-7,Gronau - Kusenhorst HAMALD ,64.08756975264032,2.0,0.942,
13960.0,11T0-0000-0643-A,Y-Hanekenfaehr (-Kottigerhook - Kusenhorst) MUENST ,50.13833596433797,4.0,0.954,
33899.0,11T0-0000-0618-7,Gronau - Kusenhorst HAMALD ,64.08756975264032,2.0,0.942,
10574.0,11T0-0000-0738-V,St. Barbara - Mittelbexbach HAGARD O ,1.33881001904916,3.0,0.983,
19645.0,11T0-0000-0739-S,St. Barbara - Mittelbexbach HAGARD W ,1.3838245448177973,3.0,0.951,
10571.0,11T0-0000-0738-V,St. Barbara - Mittelbexbach HAGARD O ,1.33881001904916,3.0,0.983,
19646.0,11T0-0000-0739-S,St. Barbara - Mittelbexbach HAGARD W ,1.3838245448177973,3.0,0.951,
10572.0,11T0-0000-0738-V,St. Barbara - Mittelbexbach HAGARD O ,1.33881001904916,3.0,0.983,
19647.0,11T0-0000-0739-S,St. Barbara - Mittelbexbach HAGARD W ,1.3838245448177973,3.0,0.951,
34154.0,11T0-0000-1409-C,Dauersberg - Setzer Wiese HELLER O ,47.50526955049438,3.0,0.954,
4605.0,11T0-0000-1409-C,Dauersberg - Setzer Wiese HELLER O ,47.50526955049438,3.0,0.954,
4598.0,11T0-0000-1409-C,Dauersberg - Setzer Wiese HELLER O ,47.50526955049438,3.0,0.954,
1669.0,11T0-0000-0243-U,Eiberg - Garenfeld HERDEK N,46.17059717324737,6.0,2.596,
33667.0,11T0-0000-0243-U,Eiberg - Garenfeld HERDEK N,46.17059717324737,6.0,2.596,
4847.0,11T0-0000-0702-O,Kriftel - Limburg HESSEN O ,57.29450625939017,3.0,0.925,
15118.0,11T0-0000-0671-4,Kelsterbach - Kriftel TREBUR N ,15.089967549241788,3.0,0.72,
5615.0,11T0-0000-0702-O,Kriftel - Limburg HESSEN O ,57.29450625939017,3.0,0.925,
5611.0,11T0-0000-0702-O,Kriftel - Limburg HESSEN O ,57.29450625939017,3.0,0.925,
15887.0,11T0-0000-0666-U,Koblenz - Limburg NASSAU ,52.57076411083021,2.0,0.983,
1787.0,11T0-0000-0346-G,Y-Kusenhorst (-Bellendorf - Bergmannsglück) POLSUM S ,10.493682000899904,3.0,0.824,
1501.0,11T0-0000-0340-Y,Kusenhorst - Poeppinghausen HOCHLR O ,28.106044130063385,3.0,0.792,
33656.0,11T0-0000-0340-Y,Kusenhorst - Poeppinghausen HOCHLR O ,28.106044130063385,3.0,0.792,
33658.0,11T0-0000-0340-Y,Kusenhorst - Poeppinghausen HOCHLR O ,28.106044130063385,3.0,0.792,
1507.0,11T0-0000-0183-J,Y-Bochum (-Kusenhorst - Poeppinghausen) HOCHLR W ,11.747051581910672,6.0,2.275,
1701.0,11T0-0000-0651-C,Eiberg - Huellen HUELLN W ,11.447691011399147,3.0,0.868,
13255.0,11T0-0000-0647-Z,Eiberg - Hattingen WEITMR W ,24.83060607356457,4.0,0.974,
32250.0,11T0-0000-0651-C,Eiberg - Huellen HUELLN W ,11.447691011399147,3.0,0.868,
31716.0,11T0-0000-0911-D,Ibbenbueren - Westerkappeln IBBENB S ,12.620839672672792,2.0,0.986,
33705.0,11T0-0000-0911-D,Ibbenbueren - Westerkappeln IBBENB S ,12.620839672672792,2.0,0.986,
33142.0,11T0-0000-0688-G,Lambsheim - Otterbach KAILAU S ,50.15398386056946,1.0,0.964,
5305.0,11T0-0000-0871-V,Dettingen - Urberach KARLST S ,20.704143499775867,1.0,0.932,
15567.0,11T-D2-D7-000318,Urberach - Grosskrotzenburg UN2,35.26300037369542,2.0,0.657,
989.0,11T0-0000-0414-T,Fuehlingen - Opladen KASSEL S ,4.758128077699329,1.0,0.52,
12709.0,11T0-0000-1867-B ,Y-Opladen (-Brauweiler - Rommerskirchen) STOMM N ,23.657919275281312,2.0,0.83,
4990.0,11T0-0000-0658-S,Bischofsheim - Kelsterbach KELSTB N ,20.31087344866276,3.0,0.939,
15115.0,11T0-0000-0670-7,Bischofsheim - Kriftel TREBUR S ,18.939433145676176,2.0,0.812,
33341.0,11T0-0000-0671-4,Kelsterbach - Kriftel TREBUR N ,15.089967549241788,3.0,0.72,
5630.0,11T0-0000-0671-4,Kelsterbach - Kriftel TREBUR N ,15.089967549241788,3.0,0.72,
10764.0,11T0-0000-0658-S,Bischofsheim - Kelsterbach KELSTB N ,20.31087344866276,3.0,0.939,
31443.0,11T0-0000-0915-1,Hattingen - Witten KEMNAD S ,17.471350860572596,2.0,1.012,
2263.0,11T0-0000-0915-1,Hattingen - Witten KEMNAD S ,17.471350860572596,2.0,1.012,
2322.0,11T0-0000-0678-K,Kruckel - Witten PERSEBEK ,8.58993597215701,2.0,0.976,
31890.0,11T0-0000-0918-T,Leupolz - Woringen KEMPTE O ,26.648738660654413,1.0,1.002,
33743.0,11T0-0000-0776-L,Oberzier - Siersdorf KIRCHB S ,24.210568754312582,2.0,0.982,
3586.0,11T0-0000-0776-L,Oberzier - Siersdorf KIRCHB S ,24.210568754312582,2.0,0.982,
33748.0,11T0-0000-0730-I,Kruckel - Mengede KIRCHL O ,16.57979277524028,1.0,0.831,
10832.0,11T0-0000-0897-5,Koblenz - Weissenthurm KOBLNZ N ,10.8423421594814,1.0,0.871,
21844.0,11T0-0000-0898-2,Koblenz - Weissenthurm METTER ,16.86577720462343,1.0,0.56,
31972.0,11T0-0000-0540-O,Wengerrohr - Weissenthurm KONDLW ,75.3895707509446,2.0,0.978,
33664.0,11T0-0000-0540-O,Wengerrohr - Weissenthurm KONDLW ,75.3895707509446,2.0,0.978,
15059.0,11T0-0000-0566-Z,Hoheneck - Rheinau KUGELB O ,84.85037677321445,1.0,0.991,
10858.0,11T0-0000-1421-S,Buerstadt - Rheinau KURPFA O ,27.01312539250949,1.0,0.984,
19873.0,11T0-0000-1422-P,Buerstadt - Rheinau KURPFA W ,26.999669750224253,1.0,0.984,
1650.0,11T0-0000-0680-3,Kusenhorst - Niederrhein LIPPE N ,37.12914120811032,2.0,0.927,
13196.0,11T0-0000-0681-0,Kusenhorst - Rosenblumendelle KUSENH ,40.97549643034854,7.0,0.949,
33665.0,11T0-0000-1537-1,Y-Nordlicht (-Kusenhorst - Niederrhein) LIPPE S ,12.870524792004115,2.0,1.064,
12737.0,11T0-0000-0681-0,Kusenhorst - Rosenblumendelle KUSENH ,40.97549643034854,7.0,0.949,
1458.0,11T0-0000-0314-Y,Hattingen - Laer LAER W ,19.974709033527304,2.0,0.744,
13040.0,11T0-0000-0320-5,Y-Hattingen (-Laer - Poeppinghausen) POEPPI O ,18.173994870762865,2.0,0.818,
33648.0,11T0-0000-0314-Y,Hattingen - Laer LAER W ,19.974709033527304,2.0,0.744,
15576.0,11T0-0000-0689-D,Lambsheim - Weingarten LAMBSH W ,31.886980215774585,2.0,0.958,
33170.0,11T0-0000-0689-D,Lambsheim - Weingarten LAMBSH W ,31.886980215774585,2.0,0.958,
33479.0,11T0-0000-0791-S,Linde - Opladen LEICHL O ,28.45864699873656,2.0,0.892,
2507.0,11T0-0000-0212-8,Dauersberg - Siegburg LEUSHD N ,51.7488708327,1.0,0.982,
13711.0,11T0-0000-0213-5,Dauersberg - Siegburg LEUSHD S ,51.7488708327,1.0,0.982,
1627.0,11T0-0000-0842-3,Liessem - Sechtem LIESSM O ,34.73715948347453,2.0,0.983,
13171.0,11T0-0000-0700-U,Liessem - Weissenthurm WTHURM O ,42.87168374121999,2.0,0.984,
13167.0,11T0-0000-0842-3,Liessem - Sechtem LIESSM O ,34.73715948347453,2.0,0.983,
33688.0,11T0-0000-1515-F,Dauersberg - Limburg LIMBG W ,46.51973915136267,4.0,0.984,
6075.0,11T0-0000-0994-9,Y-Dauersberg (-Asslar - Limburg) WESTW W1 ,18.744303540614865,3.0,0.972,
33687.0,11T0-0000-1515-F,Dauersberg - Limburg LIMBG W ,46.51973915136267,4.0,0.984,
6012.0,11T0-0000-0994-9,Y-Dauersberg (-Asslar - Limburg) WESTW W1 ,18.744303540614865,3.0,0.972,
5983.0,11T0-0000-1515-F,Dauersberg - Limburg LIMBG W ,46.51973915136267,4.0,0.984,
6569.0,11T0-0000-0994-9,Y-Dauersberg (-Asslar - Limburg) WESTW W1 ,18.744303540614865,3.0,0.972,
6079.0,11T0-0000-1515-F,Dauersberg - Limburg LIMBG W ,46.51973915136267,4.0,0.984,
16209.0,11T0-0000-0995-6,Y-Limburg (-Asslar - Dauersberg) WESTW W1 ,27.755130322582936,1.0,0.993,
33728.0,11T0-0000-0680-3,Kusenhorst - Niederrhein LIPPE N ,37.12914120811032,2.0,0.927,
34005.0,11T0-0000-0491-6,Spellen - Walsum LOENEN O ,13.818224816511336,2.0,0.857,
34004.0,11T0-0000-0491-6,Spellen - Walsum LOENEN O ,13.818224816511336,2.0,0.857,
33973.0,11T0-0000-0890-Q,Utfort - Walsum LOHHEI W ,9.3759747979069,1.0,0.973,
15685.0,11T0-0000-0722-G,Gundelfingen - Meitingen MEITGN S ,39.46041582516006,3.0,0.997,
4545.0,11T0-0000-0729-W,Gersteinwerk - Mengede MENGED N ,34.728974720805326,6.0,0.931,
14889.0,11T0-0000-0610-V,Gersteinwerk - Lippe WALTRO S ,24.07943893709569,4.0,0.953,
34135.0,11T0-0000-0729-W,Gersteinwerk - Mengede MENGED N ,34.728974720805326,6.0,0.931,
34178.0,11T0-0000-0729-W,Gersteinwerk - Mengede MENGED N ,34.728974720805326,6.0,0.931,
34176.0,11T0-0000-0729-W,Gersteinwerk - Mengede MENGED N ,34.728974720805326,6.0,0.931,
33624.0,11T-D2-D7-00002F,Hanekenfaehr - Doerpen/W EWBL,73.05039586943188,5.0,1.087,
31431.0,11T0-0000-0640-J,Hanekenfaehr - Meppen MEPPEN ,47.28218271947467,3.0,0.992,
33822.0,11T0-0000-0234-V,Duennwald - Gremberghoven MERHM O ,11.563058659405174,1.0,0.674,
33922.0,11T0-0000-0717-5,Meckenheim - Weissenthurm NETTE W ,41.204523183588805,1.0,0.917,
33950.0,11T0-0000-0370-M,Muendelheim - Utfort MUENDL N ,22.251574113910937,5.0,0.908,
1362.0,11T0-0000-0370-M,Muendelheim - Utfort MUENDL N ,22.251574113910937,5.0,0.908,
14097.0,11T0-0000-0368-2,Muendelheim - Uerdingen MUENDL S ,8.839162354560498,3.0,0.827,
1365.0,11T0-0000-0370-M,Muendelheim - Utfort MUENDL N ,22.251574113910937,5.0,0.908,
14099.0,11T0-0000-0368-2,Muendelheim - Uerdingen MUENDL S ,8.839162354560498,3.0,0.827,
1359.0,11T0-0000-0370-M,Muendelheim - Utfort MUENDL N ,22.251574113910937,5.0,0.908,
14092.0,11T0-0000-0113-A,Uerdingen - Utfort UERDIN W ,14.377064612017245,2.0,0.897,
2593.0,11T0-0000-0370-M,Muendelheim - Utfort MUENDL N ,22.251574113910937,5.0,0.908,
13803.0,11T0-0000-0113-A,Uerdingen - Utfort UERDIN W ,14.377064612017245,2.0,0.897,
32109.0,11T0-0000-0124-3,Amelsbueren - Muenster MUNSTR O ,3.5521329626578866,1.0,1.037,
33533.0,11T0-0000-0666-U,Koblenz - Limburg NASSAU ,52.57076411083021,2.0,0.983,
32256.0,11T0-0000-0477-X,Sechtem - Weissenthurm NETTE O ,63.19947841578709,2.0,0.959,
32255.0,11T0-0000-0477-X,Sechtem - Weissenthurm NETTE O ,63.19947841578709,2.0,0.959,
34028.0,11T0-0000-0750-A,Niederrhein - Walsum NRHEIN W ,19.07781214512022,3.0,0.849,
34031.0,11T0-0000-0750-A,Niederrhein - Walsum NRHEIN W ,19.07781214512022,3.0,0.849,
33974.0,11T0-0000-0750-A,Niederrhein - Walsum NRHEIN W ,19.07781214512022,3.0,0.849,
33558.0,11T0-0000-0641-G,Hanekenfaehr - Wehrendorf NSACHS S ,74.8063943339702,4.0,0.975,
34209.0,11T0-0000-0390-E,Niederstedem - Quint NSTEDM O ,26.562248610920285,2.0,0.968,
4955.0,11T0-0000-0390-E,Niederstedem - Quint NSTEDM O ,26.562248610920285,2.0,0.968,
5025.0,11T0-0000-0391-B,Niederstedem - Trier NSTEDM W ,23.577451130620656,3.0,0.937,
5015.0,11T0-0000-0391-B,Niederstedem - Trier NSTEDM W ,23.577451130620656,3.0,0.937,
33915.0,11T0-0000-0545-9,Ibbenbueren - Westerkappeln NIKE S ,13.362902272339849,2.0,1.001,
33916.0,11T0-0000-0537-7,Wehrendorf - Westerkappeln WIEHEN O ,62.234495598898704,3.0,0.617,
5692.0,11T0-0000-1445-8,Norf - St. Peter STUERZ O ,3.2824587121546034,1.0,0.875,
16127.0,11T0-0000-0497-P,Norf - St. Peter STUERZ W ,3.1970326195961096,1.0,0.898,
31962.0,11T0-0000-0496-S,Norf - St. Peter NORF W ,3.260074471260284,1.0,0.881,
33604.0,11T0-0000-1849-D,Y-Mettmann (-Ohligs - St Peter) OERKHS W,9.367173660816652,1.0,1.0,
33602.0,11T0-0000-1846-M,Eiberg - Mettmann RUHRTL W,29.88639982331476,1.0,0.979,
1129.0,11T0-0000-1487-N,Y-Opladen (-Eiberg - Ohligs) OERKHS O ,17.872752884466298,2.0,0.796,
12849.0,11T0-0000-1671-Z,Opladen - St. Peter RHFELD ,17.335737368747115,3.0,0.976,
33603.0,11T0-0000-1487-N,Y-Opladen (-Eiberg - Ohligs) OERKHS O ,17.872752884466298,2.0,0.796,
24462.0,11T0-0000-1852-U,Y-St Peter (-Ohligs - Mettmann) OERKHS W,20.37811836630809,3.0,0.865,
12847.0,11T0-0000-1852-U,Y-St Peter (-Ohligs - Mettmann) OERKHS W,20.37811836630809,3.0,0.865,
12994.0,11T0-0000-1671-Z,Opladen - St. Peter RHFELD ,17.335737368747115,3.0,0.976,
33641.0,11T0-0000-0793-M,Opladen - Rommerskirchen OPLADN N ,22.220414971617995,1.0,0.929,
34205.0,11T0-0000-0445-E,Quint - Uchtelfangen OSBURG ,72.08898015264062,2.0,0.967,
34206.0,11T0-0000-0445-E,Quint - Uchtelfangen OSBURG ,72.08898015264062,2.0,0.967,
32818.0,11T0-0000-1865-H ,Guetersloh - Hesseln OSNING O,20.089722915478717,1.0,0.983,
4992.0,11T0-0000-0359-3,BASF - Maximiliansau WEINGT,74.88129491952843,4.0,0.955,
15127.0,11T0-0000-1436-9,Y-Mutterstadt (-Homburg - Uchtelfangen) OTTERB S ,106.37276471278724,3.0,0.964,
34213.0,11T0-0000-1436-9,Y-Mutterstadt (-Homburg - Uchtelfangen) OTTERB S ,106.37276471278724,3.0,0.964,
15136.0,11T0-0000-1436-9,Y-Mutterstadt (-Homburg - Uchtelfangen) OTTERB S ,106.37276471278724,3.0,0.964,
15825.0,11T0-0000-0505-P,Y-Uchtelfangen (-Homburg - Mutterstadt) OTTERB S ,31.041223501434768,2.0,0.928,
34184.0,11T0-0000-0829-R,Paffendorf - Rommerskirchen PAFFEN N ,13.021088317119716,1.0,0.647,
33749.0,11T0-0000-0678-K,Kruckel - Witten PERSEBEK ,8.58993597215701,2.0,0.976,
33718.0,11T0-0000-0856-O,St. Peter - Rommerskirchen PETER S ,18.1847693905353,3.0,0.958,
33717.0,11T0-0000-0856-O,St. Peter - Rommerskirchen PETER S ,18.1847693905353,3.0,0.958,
33713.0,11T0-0000-0385-3,Niederrhein - Pfalzdorf PFALZD N ,43.92259146774314,1.0,0.852,
33845.0,11T0-0000-0444-H,Y-Poeppinghausen (-Hattingen - Laer) POEPPI O ,13.027001162719156,1.0,0.906,
32957.0,11T0-0000-0170-W,Y-Bergmannsglueck (-Bellendorf - Kusenhorst) POLSUM S ,1.3552601790178782,1.0,1.036,
538.0,11T0-0000-0166-I,Bergmannsglueck - Niederrhein SHERMB N ,32.5422038145294,3.0,0.993,
1786.0,11T0-0000-0346-G,Y-Kusenhorst (-Bellendorf - Bergmannsglück) POLSUM S ,10.493682000899904,3.0,0.824,
547.0,11T0-0000-0346-G,Y-Kusenhorst (-Bellendorf - Bergmannsglück) POLSUM S ,10.493682000899904,3.0,0.824,
9109.0,11T0-0000-0166-I,Bergmannsglueck - Niederrhein SHERMB N ,32.5422038145294,3.0,0.993,
15517.0,11T0-0000-0806-7,Mittelbexbach - Otterbach RAMSTE S ,40.55506550451456,2.0,0.969,
15516.0,11T0-0000-0806-7,Mittelbexbach - Otterbach RAMSTE S ,40.55506550451456,2.0,0.969,
8084.0,11T0-0000-0531-P,Ratsbusch - Wambel RA WA N,1.7710534374690514,1.0,0.9,
18274.0,11T0-0000-1438-3,Ratsbusch - Wambel RA WA S,1.7710534374690514,1.0,0.9,
33448.0,11T0-0000-0958-D,Y-Mengede (-Huellen - Kusenhorst) WESTFL W ,17.764279011936537,3.0,0.832,
24467.0,11T0-0000-1496-M,Emscherbruch - Mengede RECKLI N ,15.100566316109838,2.0,0.831,
33445.0,11T0-0000-0958-D,Y-Mengede (-Huellen - Kusenhorst) WESTFL W ,17.764279011936537,3.0,0.832,
33133.0,11T0-0000-0573-3,Y-Buerstadt (-Bischofsheim - Pfungstadt) RIED W ,30.48220431325139,3.0,0.962,
3306.0,11T0-0000-0573-3,Y-Buerstadt (-Bischofsheim - Pfungstadt) RIED W ,30.48220431325139,3.0,0.962,
11204.0,11T0-0000-0816-3,Buerstadt - Pfungstadt RIED O ,30.783821996935632,3.0,0.953,
3304.0,11T0-0000-0573-3,Y-Buerstadt (-Bischofsheim - Pfungstadt) RIED W ,30.48220431325139,3.0,0.962,
11205.0,11T0-0000-0816-3,Buerstadt - Pfungstadt RIED O ,30.783821996935632,3.0,0.953,
33546.0,11T0-0000-0458-1,Brauweiler - Rommerskirchen ROKI O ,11.585248964332038,1.0,1.014,
2526.0,11T0-0000-0930-8,Y-Hanekenfaehr (-Oechtel - Roxel) ROXEL O ,19.370846393894805,3.0,1.007,
13717.0,11T0-0000-0644-7,Y-Hanekenfaehr (-Gersteinwerk - Uentrop) UENTRO N ,103.81483427288322,5.0,0.979,
28.0,11T0-0000-0932-2,Y-Roxel (-Hanekenfaehr - Oechtel) ROXEL O ,50.94445463663375,2.0,0.983,
13715.0,11T0-0000-0840-9,Roxel - Uentrop UENTRO S ,56.61915570357285,3.0,0.966,
33802.0,11T0-0000-0932-2,Y-Roxel (-Hanekenfaehr - Oechtel) ROXEL O ,50.94445463663375,2.0,0.983,
33663.0,11T0-0000-0744-2,Nehden - Uentrop SAUERL N ,115.50787466324708,2.0,0.976,
31749.0,11T0-0000-0166-I,Bergmannsglueck - Niederrhein SHERMB N ,32.5422038145294,3.0,0.993,
33714.0,11T0-0000-0516-I,FWH-S - Urberach SHWANH O ,65.37747217287688,2.0,0.483,
10483.0,11T0-0000-0516-I,FWH-S - Urberach SHWANH O ,65.37747217287688,2.0,0.483,
33592.0,11T0-0000-0781-W,Y-Oberzier (-Paffendorf - Sechtem) SECHTM N ,15.99699577701836,1.0,0.978,
33593.0,11T0-0000-0814-9,Y-Paffendorf (-Oberzier - Sechtem) SECHTM N ,10.78957268774424,1.0,0.974,
72.0,11T0-0000-0849-J,Y-Sechtem (-Oberzier - Paffendorf) SECHTM S ,29.007236047822985,2.0,0.973,
12818.0,11T0-0000-0848-M,Y-Sechtem (-Oberzier - Paffendorf) SECHTM N ,29.00277327046151,2.0,0.973,
33594.0,11T0-0000-0849-J,Y-Sechtem (-Oberzier - Paffendorf) SECHTM S ,29.007236047822985,2.0,0.973,
1571.0,11T0-0000-0783-Q,Y-Oberzier (-Dahlem - Rommersheim) SELHN O ,60.58262208032897,1.0,0.989,
13169.0,11T0-0000-0784-N,Y-Oberzier (-Dahlem - Niederstedem) SELHN W ,60.59409063170105,1.0,0.989,
